Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code,Date,USDINR,USDSGD,Price_INR,Price_SGD,Split_Adjusted_Close
Trades,Data,Order,Stocks,USD,NVDA,"2023-09-15, 12:07:32",200.0,44.233,439.0,-8846.599999999999,-1.0792,8847.6792,0.0,-66.6,O,2023-09-15,83.15,1.3627,3677.97395,60.2763091,43.87661361694336
Trades,Data,Order,Stocks,USD,SPY,"2023-09-15, 12:12:09",10.0,445.0,443.37,-4450.0,-1.0796,4451.0796,0.0,-16.3,O,2023-09-15,83.15,1.3627,37001.75,606.4015,433.3982849121094
Trades,Data,Order,Stocks,USD,AMZN,"2023-09-19, 13:30:46",20.0,136.71,137.63,-2734.2,-1.0792,2735.2792,0.0,18.4,O;P,2023-09-19,83.21,1.3625,11375.6391,186.26737500000002,137.6300048828125
Trades,Data,Order,Stocks,USD,NVDA,"2023-10-12, 10:10:32",-400.0,47.5,469.45,19000.0,-1.2362,-18042.9184,955.8454,222.0,C,2023-10-12,83.24,1.3627,3953.8999999999996,64.72825,46.91999435424805
Trades,Data,Order,Stocks,USD,SPY,"2023-10-16, 11:39:37",10.0,436.0,436.04,-4360.0,-1.0796,4361.0796,0.0,0.4,O,2023-10-16,83.25,1.369,36297.0,596.884,426.2331237792969
Trades,Data,Order,Stocks,USD,NVDA,"2023-10-17, 11:45:07",200.0,44.348,439.38,-8869.6,-1.0792,8870.6792,0.0,-82.0,O,2023-10-17,83.22,1.3692,3690.64056,60.7212816,43.91459655761719
Trades,Data,Order,Stocks,USD,TSLA,"2023-10-23, 13:02:53",30.0,216.3,212.08,-6489.0,-1.0788,6490.0788,0.0,-126.6,O,2023-10-23,83.14,1.3722,17983.182,296.80686000000003,212.0800018310547
Trades,Data,Order,Stocks,USD,NVDA,"2023-10-26, 12:45:27",190.0,40.116,403.26,-7622.04,-1.07924,7623.11924,0.0,39.9,O,2023-10-26,83.24,1.3713,3339.25584,55.0110708,40.30451965332031
Trades,Data,Order,Stocks,USD,GOOG,"2023-10-30, 12:43:40",50.0,125.4882,125.75,-6274.41,-1.078,6275.488,0.0,13.09,O,2023-10-30,83.26,1.3657,10448.147532,171.37923474,125.0069351196289
Trades,Data,Order,Stocks,USD,NVDA,"2023-11-02, 09:30:00",-190.0,43.374,435.06,8241.060000000001,-1.14792348,-8665.02524,-425.113163,-25.08,C,2023-11-02,83.2,1.3622,3608.7168,59.084062800000005,43.482826232910156
Trades,Data,Order,Stocks,USD,SPY,"2023-11-02, 15:19:17",10.0,430.4,430.76,-4304.0,-1.0796,4305.0796,0.0,3.6,O,2023-11-02,83.2,1.3622,35809.28,586.29088,421.0718994140625
Trades,Data,Order,Stocks,USD,SPY,"2023-11-07, 14:45:36",10.0,437.07,436.93,-4370.7,-1.0796,4371.7796,0.0,-1.4,O,2023-11-07,83.27,1.3553,36394.8189,592.360971,427.1031188964844
Trades,Data,Order,Stocks,USD,NVDA,"2023-11-09, 09:30:03",-200.0,47.5,469.5,9500.0,-1.1581,-8861.3492,637.4927,110.0,C,2023-11-09,83.29,1.3584,3956.275,64.524,46.92499542236328
Trades,Data,Order,Stocks,USD,NVDA,"2023-11-15, 12:48:29",200.0,48.7,488.88,-9740.0,-1.0792,9741.0792,0.0,37.6,O;P,2023-11-15,83.08,1.3475,4045.996,65.62325,48.86195373535156
Trades,Data,Order,Stocks,USD,SPY,"2023-11-28, 09:30:00",10.0,454.0,454.93,-4540.0,-1.08,4541.08,0.0,9.3,O,2023-11-28,83.35,1.3362,37840.899999999994,606.6348,444.6982727050781
Trades,Data,Order,Stocks,USD,SPY,"2023-12-21, 09:30:00",10.0,470.98,472.7,-4709.8,-1.08,4710.88,0.0,17.2,O,2023-12-21,83.25,1.3291,39209.085,625.979518,463.9420166015625
Trades,Data,Order,Stocks,USD,NVDA,"2024-01-08, 12:34:18",-500.0,51.23,522.53,25615.0,-1.3224098,-21807.082,3806.59559,-511.5,C,2024-01-08,83.11,1.3311,4257.7253,68.192253,52.229759216308594
Trades,Data,Order,Stocks,USD,GOOG,"2024-01-09, 12:06:49",50.0,142.445,142.56,-7122.25,-1.09,7123.34,0.0,5.75,O,2024-01-09,83.11,1.3306,11838.603949999999,189.537317,141.71759033203125
Trades,Data,Order,Stocks,USD,AMZN,"2024-01-09, 12:08:06",40.0,151.01,151.37,-6040.4,-1.09,6041.49,0.0,14.4,O,2024-01-09,83.11,1.3306,12550.4411,200.93390599999998,151.3699951171875
Trades,Data,Order,Stocks,USD,MSFT,"2024-01-09, 12:08:59",20.0,375.615,375.79,-7512.3,-1.09,7513.39,0.0,3.5,O,2024-01-09,83.11,1.3306,31217.36265,499.793319,371.57220458984375
Trades,Data,Order,Stocks,USD,SPY,"2024-01-09, 12:09:38",10.0,474.345,473.88,-4743.45,-1.09,4744.54,0.0,-4.65,O,2024-01-09,83.11,1.3306,39422.81295,631.163457,465.1001892089844
Trades,Data,Order,Stocks,USD,SPY,"2024-01-23, 12:48:38",10.0,483.4395,484.86,-4834.395,-1.09,4835.485,0.0,14.205,O,2024-01-23,83.12,1.34,40183.49124,647.80893,475.8767395019531
Trades,Data,Order,Stocks,USD,MARA,"2024-01-23, 12:51:10",300.0,16.286666667,16.11,-4886.0,-1.635,4887.635,0.0,-53.0,O;P,2024-01-23,83.12,1.34,1353.74773336104,21.82413333378,16.110000610351562
Trades,Data,Order,Stocks,USD,TSLA,"2024-01-25, 13:05:34",30.0,181.595,182.63,-5447.85,-1.09,5448.94,0.0,31.05,O,2024-01-25,83.13,1.3395,15095.992349999999,243.2465025,182.6300048828125
Trades,Data,Order,Stocks,USD,MARA,"2024-01-26, 15:57:43",-300.0,17.882,17.85,5364.6,-1.73606131,-4887.635,475.228939,9.6,C,2024-01-26,83.13,1.3403,1486.5306600000001,23.967244600000004,17.850000381469727
Trades,Data,Order,Stocks,USD,NU,"2024-01-30, 10:54:59",,8.898333333,8.78,-10678.0,-6.54,10684.54,0.0,-142.0,O;P,2024-01-30,83.13,1.34,739.7184499722899,11.92376666622,8.779999732971191
Trades,Data,Order,Stocks,USD,GOOG,"2024-01-31, 11:43:12",30.0,143.738,141.8,-4312.14,-1.09,4313.23,0.0,-58.14,O,2024-01-31,83.05,1.3396,11937.4409,192.55142479999998,140.96209716796875
Trades,Data,Order,Stocks,USD,MARA,"2024-02-01, 10:47:42",500.0,17.5,18.6,-8750.0,-2.725,8752.725,0.0,550.0,O,2024-02-01,82.98,1.3408,1452.15,23.464,18.600000381469727
Trades,Data,Order,Stocks,USD,MARA,"2024-02-01, 12:50:16",-500.0,18.6,18.6,9300.0,-2.896566,-8752.725,544.378434,0.0,C,2024-02-01,82.98,1.3408,1543.428,24.93888,18.600000381469727
Trades,Data,Order,Stocks,USD,MARA,"2024-02-02, 12:57:04",500.0,18.0,18.2,-9000.0,-2.725,9002.725,0.0,100.0,O,2024-02-02,82.91,1.3354,1492.3799999999999,24.0372,18.200000762939453
Trades,Data,Order,Stocks,USD,MARA,"2024-02-05, 09:57:41",300.0,17.4,16.64,-5220.0,-1.635,5221.635,0.0,-228.0,O,2024-02-05,83.05,1.3469,1445.07,23.436059999999998,16.639999389648438
Trades,Data,Order,Stocks,USD,MARA,"2024-02-08, 09:30:00",-300.0,18.66,21.58,5598.0,-1.73809656,-5401.635,194.626903,-876.0,C,2024-02-08,82.99,1.3468,1548.5934,25.131288,21.579999923706055
Trades,Data,Order,Stocks,USD,MARA,"2024-02-08, 09:30:02",-500.0,18.8,21.58,9400.0,-2.897438,-8822.725,574.377562,-1390.0,C,2024-02-08,82.99,1.3468,1560.212,25.31984,21.579999923706055
Trades,Data,Order,Stocks,USD,MARA,"2024-02-08, 11:50:25",300.0,20.0,21.58,-6000.0,-1.635,6001.635,0.0,474.0,O,2024-02-08,82.99,1.3468,1659.8,26.936,21.579999923706055
Trades,Data,Order,Stocks,USD,MARA,"2024-02-08, 12:03:30",-300.0,20.3,21.58,6090.0,-1.7423868,-6001.635,86.622613,-384.0,C,2024-02-08,82.99,1.3468,1684.697,27.340040000000002,21.579999923706055
Trades,Data,Order,Stocks,USD,GOOG,"2024-02-08, 13:50:57",50.0,146.8,147.22,-7340.0,-1.09,7341.09,0.0,21.0,O,2024-02-08,82.99,1.3468,12182.932,197.71024000000003,146.35008239746094
Trades,Data,Order,Stocks,USD,IBIT,"2024-02-12, 09:30:01",100.0,27.54,28.66,-2754.0,-1.09,2755.09,0.0,112.0,O,2024-02-12,83.01,1.3445,2286.0954,37.02753,28.65999984741211
Trades,Data,Order,Stocks,USD,IBIT,"2024-02-12, 09:30:01",100.0,27.54,28.66,-2754.0,-1.09,2755.09,0.0,112.0,O,2024-02-12,83.01,1.3445,2286.0954,37.02753,28.65999984741211
Trades,Data,Order,Stocks,USD,IBIT,"2024-02-12, 09:30:01",100.0,27.54,28.66,-2754.0,-1.09,2755.09,0.0,112.0,O,2024-02-12,83.01,1.3445,2286.0954,37.02753,28.65999984741211
Trades,Data,Order,Stocks,USD,IBIT,"2024-02-12, 09:30:01",100.0,27.54,28.66,-2754.0,-1.09,2755.09,0.0,112.0,O,2024-02-12,83.01,1.3445,2286.0954,37.02753,28.65999984741211
Trades,Data,Order,Stocks,USD,IBIT,"2024-02-12, 09:30:01",300.0,27.54,28.66,-8262.0,-1.635,8263.635,0.0,336.0,O,2024-02-12,83.01,1.3445,2286.0954,37.02753,28.65999984741211
Trades,Data,Order,Stocks,USD,IBIT,"2024-02-12, 09:30:01",300.0,27.54,28.66,-8262.0,-1.635,8263.635,0.0,336.0,O,2024-02-12,83.01,1.3445,2286.0954,37.02753,28.65999984741211
Trades,Data,Order,Stocks,USD,IBIT,"2024-02-12, 09:30:01",300.0,27.54,28.66,-8262.0,-1.635,8263.635,0.0,336.0,O,2024-02-12,83.01,1.3445,2286.0954,37.02753,28.65999984741211
Trades,Data,Order,Stocks,USD,IBIT,"2024-02-12, 09:30:01",300.0,27.54,28.66,-8262.0,-1.635,8263.635,0.0,336.0,O,2024-02-12,83.01,1.3445,2286.0954,37.02753,28.65999984741211
Trades,Data,Order,Stocks,USD,MARA,"2024-02-12, 09:56:00",-200.0,25.7,27.28,5140.0,-1.1710088,-5138.8289912,0.0,-316.0,O,2024-02-12,83.01,1.3445,2133.357,34.55365,27.280000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-12, 10:16:20",200.0,25.8,27.28,-5160.0,-1.09,5138.828991,-22.261009,296.0,C;P,2024-02-12,83.01,1.3445,2141.6580000000004,34.6881,27.280000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-12, 10:18:10",200.0,25.65,27.28,-5130.0,-1.09,5131.09,0.0,326.0,O,2024-02-12,83.01,1.3445,2129.2065000000002,34.486425,27.280000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-12, 10:19:01",200.0,25.505,27.28,-5101.0,-1.09,5102.09,0.0,355.0,O;P,2024-02-12,83.01,1.3445,2117.17005,34.2914725,27.280000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-12, 10:30:20",-400.0,26.1,27.28,10440.0,-2.3434128,-10233.18,204.476588,-472.0,C,2024-02-12,83.01,1.3445,2166.561,35.09145,27.280000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-12, 11:01:43",400.0,26.9,27.28,-10760.0,-2.18,10762.18,0.0,152.0,O,2024-02-12,83.01,1.3445,2232.969,36.167049999999996,27.280000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-12, 12:32:28",-400.0,27.2,27.28,10880.0,-2.3472496,-10762.18,115.47275,-32.0,C;P,2024-02-12,83.01,1.3445,2257.8720000000003,36.5704,27.280000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-13, 09:32:32",400.0,25.1294,25.72,-10051.76,-2.18,10053.94,0.0,236.24,O;P,2024-02-13,83.0,1.3444,2085.7402,33.78396536,25.719999313354492
Trades,Data,Order,Stocks,USD,MARA,"2024-02-13, 09:36:33",-400.0,25.62,25.72,10248.0,-2.34173856,-10053.94,191.718263,-40.0,C;P,2024-02-13,83.0,1.3444,2126.46,34.443528,25.719999313354492
Trades,Data,Order,Stocks,USD,MARA,"2024-02-13, 09:39:28",400.0,25.93,25.72,-10372.0,-2.18,10374.18,0.0,-84.0,O;P,2024-02-13,83.0,1.3444,2152.19,34.860292,25.719999313354492
Trades,Data,Order,Stocks,USD,MARA,"2024-02-14, 09:30:02",-400.0,28.9745,29.41,11589.8,-2.35343906,-10374.18,1213.26656,-174.2,C;P,2024-02-14,83.04,1.3489,2406.04248,39.08370305,29.40999984741211
Trades,Data,Order,Stocks,USD,MARA,"2024-02-14, 09:34:44",400.0,29.005,29.41,-11602.0,-2.18,11604.18,0.0,162.0,O;P,2024-02-14,83.04,1.3489,2408.5752,39.1248445,29.40999984741211
Trades,Data,Order,Stocks,USD,MARA,"2024-02-14, 09:37:05",-400.0,29.25,29.41,11700.0,-2.3544,-11604.18,93.4656,-64.0,C,2024-02-14,83.04,1.3489,2428.92,39.455325,29.40999984741211
Trades,Data,Order,Stocks,USD,MARA,"2024-02-14, 09:38:53",400.0,28.957,29.41,-11582.8,-2.18,11584.98,0.0,181.2,O;P,2024-02-14,83.04,1.3489,2404.58928,39.0600973,29.40999984741211
Trades,Data,Order,Stocks,USD,MARA,"2024-02-14, 09:44:46",-400.0,29.25,29.41,11700.0,-2.3544,-11584.98,112.6656,-64.0,C,2024-02-14,83.04,1.3489,2428.92,39.455325,29.40999984741211
Trades,Data,Order,Stocks,USD,MARA,"2024-02-15, 09:35:31",400.0,30.09675,27.02,-12038.7,-2.18,12040.88,0.0,-1230.7,O;P,2024-02-15,83.05,1.3471,2499.5350875,40.543331925,27.020000457763672
Trades,Data,Order,Stocks,USD,MARA,"2024-02-15, 09:49:33",-400.0,30.3,27.02,12120.0,-2.3580624,-12040.88,76.761937,1312.0,C,2024-02-15,83.05,1.3471,2516.415,40.81713,27.020000457763672
Trades,Data,Order,Stocks,USD,MARA,"2024-02-15, 09:53:58",400.0,29.764,27.02,-11905.6,-2.18,11907.78,0.0,-1097.6,O,2024-02-15,83.05,1.3471,2471.9002,40.0950844,27.020000457763672
Trades,Data,Order,Stocks,USD,NVDA,"2024-02-16, 14:46:16",100.0,73.6,726.13,-7359.999999999999,-1.09,7361.09,0.0,-98.7,O,2024-02-16,83.01,1.3466,6109.536,99.10976,72.58069610595703
Trades,Data,Order,Stocks,USD,NVDA,"2024-02-20, 11:32:12",200.0,68.41799999999999,694.52,-13683.599999999999,-1.09,13684.69,0.0,206.8,O,2024-02-20,82.95,1.3447,5675.273099999999,92.00168459999999,69.42110443115234
Trades,Data,Order,Stocks,USD,MARA,"2024-02-20, 12:30:39",200.0,23.435,24.51,-4687.0,-1.09,4688.09,0.0,215.0,O,2024-02-20,82.95,1.3447,1943.93325,31.5130445,24.510000228881836
Trades,Data,Order,Stocks,USD,MARA,"2024-02-20, 14:51:55",-200.0,24.5,24.51,4900.0,-1.168916,-5953.89,-1055.058916,-2.0,C,2024-02-20,82.95,1.3447,2032.275,32.94515,24.510000228881836
Trades,Data,Order,Stocks,SGD,C6L,"2024-02-21, 02:32:44",,6.69,6.67,-10035.0,-8.75052,10043.75052,0.0,-30.0,O,2024-02-21,82.92,1.3437,554.7348000000001,8.989353,
Trades,Data,Order,Stocks,USD,MARA,"2024-02-21, 10:15:14",400.0,23.315,22.9,-9326.0,-2.18,9328.18,0.0,-166.0,O,2024-02-21,82.92,1.3437,1933.2798000000003,31.3283655,22.899999618530273
Trades,Data,Order,Stocks,USD,MARA,"2024-02-22, 10:00:45",-400.0,24.0,24.56,9600.0,-2.336088,-10641.98,-1044.316088,-224.0,C,2024-02-22,82.88,1.3419,1989.12,32.205600000000004,24.559999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-02-22, 10:10:04",400.0,24.1,24.56,-9640.0,-2.18,9642.18,0.0,184.0,O,2024-02-22,82.88,1.3419,1997.408,32.33979,24.559999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-02-22, 10:28:55",-400.0,24.3,24.56,9720.0,-2.3371344,-9328.18,389.482866,-104.0,C,2024-02-22,82.88,1.3419,2013.984,32.60817,24.559999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-02-22, 10:50:48",400.0,24.11995,24.56,-9647.98,-2.18,9650.16,0.0,176.02,O;P,2024-02-22,82.88,1.3419,1999.061456,32.366560905,24.559999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-02-22, 10:56:50",-400.0,24.4,24.56,9760.0,-2.3374832,-9642.18,115.482517,-64.0,C,2024-02-22,82.88,1.3419,2022.2719999999997,32.74236,24.559999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-02-22, 11:43:54",400.0,24.8,24.56,-9920.0,-2.18,9922.18,0.0,-96.0,O,2024-02-22,82.88,1.3419,2055.424,33.279120000000006,24.559999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-02-22, 12:18:59",-400.0,24.95,24.56,9980.0,-2.3394016,-9650.16,327.500598,156.0,C,2024-02-22,82.88,1.3419,2067.8559999999998,33.480405000000005,24.559999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-02-23, 12:21:48",400.0,24.48,23.99,-9792.0,-2.18,9794.18,0.0,-196.0,O;P,2024-02-23,82.91,1.3433,2029.6368,32.883984,23.989999771118164
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 09:30:45",-400.0,24.8,29.19,9920.0,-2.3388784,-9922.18,-4.518878,-1756.0,C,2024-02-26,82.88,1.3437,2055.424,33.32376,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 09:47:31",400.0,26.1,29.19,-10440.0,-2.18,10442.18,0.0,1236.0,O,2024-02-26,82.88,1.3437,2163.168,35.07057,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 09:47:48",-400.0,26.2,29.19,10480.0,-2.3437616,-9794.18,683.47624,-1196.0,C,2024-02-26,82.88,1.3437,2171.4559999999997,35.20493999999999,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 09:50:43",400.0,26.4,29.19,-10560.0,-2.18,10562.18,0.0,1116.0,O;P,2024-02-26,82.88,1.3437,2188.0319999999997,35.473679999999995,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 09:57:16",-400.0,26.5,29.19,10600.0,-2.344808,-10442.18,155.475192,-1076.0,C,2024-02-26,82.88,1.3437,2196.3199999999997,35.60805,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 10:07:11",400.0,26.69,29.19,-10676.0,-2.18,10678.18,0.0,1000.0,O,2024-02-26,82.88,1.3437,2212.0672,35.863353,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 10:07:54",-400.0,26.8,29.19,10720.0,-2.3458544,-10562.18,155.474145,-956.0,C,2024-02-26,82.88,1.3437,2221.1839999999997,36.01116,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 10:11:04",400.0,26.9,29.19,-10760.0,-2.18,10762.18,0.0,916.0,O,2024-02-26,82.88,1.3437,2229.4719999999998,36.145529999999994,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 10:12:58",-400.0,27.0,29.19,10800.0,-2.346552,-10678.18,119.473448,-876.0,C,2024-02-26,82.88,1.3437,2237.7599999999998,36.2799,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 10:15:03",400.0,27.0,29.19,-10800.0,-2.18,10802.18,0.0,876.0,O;P,2024-02-26,82.88,1.3437,2237.7599999999998,36.2799,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 10:15:17",-400.0,27.1,29.19,10840.0,-2.3469008,-10762.18,75.473099,-836.0,C,2024-02-26,82.88,1.3437,2246.048,36.41427,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 10:19:13",400.0,27.3,29.19,-10920.0,-2.18,10922.18,0.0,756.0,O,2024-02-26,82.88,1.3437,2262.624,36.683009999999996,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 10:19:36",-400.0,27.45,29.19,10980.0,-2.3481216,-10802.18,175.471879,-696.0,C,2024-02-26,82.88,1.3437,2275.056,36.884564999999995,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 10:44:41",400.0,27.5,29.19,-11000.0,-2.18,11002.18,0.0,676.0,O,2024-02-26,82.88,1.3437,2279.2,36.95175,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 10:45:40",-400.0,27.6,29.19,11040.0,-2.3486448,-10922.18,115.471355,-636.0,C,2024-02-26,82.88,1.3437,2287.488,37.08612,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 11:06:09",400.0,28.3,29.19,-11320.0,-2.18,11322.18,0.0,356.0,O,2024-02-26,82.88,1.3437,2345.504,38.02671,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 11:07:41",-400.0,28.4,29.19,11360.0,-2.3514352,-11002.18,355.468565,-316.0,C,2024-02-26,82.88,1.3437,2353.792,38.16108,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 11:15:23",400.0,28.6,29.19,-11440.0,-2.18,11442.18,0.0,236.0,O,2024-02-26,82.88,1.3437,2370.368,38.42982,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-26, 12:34:28",-400.0,28.7,29.19,11480.0,-2.3524816,-11322.18,155.467518,-196.0,C,2024-02-26,82.88,1.3437,2378.656,38.564189999999996,29.190000534057617
Trades,Data,Order,Stocks,USD,MARA,"2024-02-27, 09:35:37",-400.0,32.412,30.31,12964.8,-2.36542906,-11442.18,1520.254571,840.8,C,2024-02-27,82.89,1.3434,2686.6306799999998,43.54228079999999,30.309999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-02-27, 09:35:37",-400.0,32.412,30.31,12964.8,-2.36542906,-11442.18,1520.254571,840.8,C,2024-02-27,82.89,1.3434,2686.6306799999998,43.54228079999999,30.309999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-02-27, 09:35:37",-400.0,32.412,30.31,12964.8,-2.36542906,-11442.18,1520.254571,840.8,C,2024-02-27,82.89,1.3434,2686.6306799999998,43.54228079999999,30.309999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-02-27, 09:35:37",-400.0,32.412,30.31,12964.8,-2.36542906,-11442.18,1520.254571,840.8,C,2024-02-27,82.89,1.3434,2686.6306799999998,43.54228079999999,30.309999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-02-27, 09:35:37",400.0,32.5,30.31,-13000.0,-2.18,13002.18,0.0,-876.0,O,2024-02-27,82.89,1.3434,2693.925,43.6605,30.309999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-02-27, 09:35:37",400.0,32.5,30.31,-13000.0,-2.18,13002.18,0.0,-876.0,O,2024-02-27,82.89,1.3434,2693.925,43.6605,30.309999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-02-27, 09:35:37",400.0,32.5,30.31,-13000.0,-2.18,13002.18,0.0,-876.0,O,2024-02-27,82.89,1.3434,2693.925,43.6605,30.309999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-02-27, 09:35:37",400.0,32.5,30.31,-13000.0,-2.18,13002.18,0.0,-876.0,O,2024-02-27,82.89,1.3434,2693.925,43.6605,30.309999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-02-27, 09:39:45",400.0,32.1956625,30.31,-12878.265,-2.18,12880.445,0.0,-754.265,O;P,2024-02-27,82.89,1.3434,2668.698464625,43.25165300249999,30.309999465942383
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 09:58:53",-400.0,33.0,31.03,13200.0,-2.36748,-13002.18,195.45252,788.0,C,2024-02-28,82.9,1.3466,2735.7000000000003,44.4378,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:06:35",400.0,32.0,31.03,-12800.0,-2.18,12802.18,0.0,-388.0,O,2024-02-28,82.9,1.3466,2652.8,43.0912,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:09:51",-400.0,32.2,31.03,12880.0,-2.3646896,-12880.445,-2.809689,468.0,C;P,2024-02-28,82.9,1.3466,2669.3800000000006,43.36052,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:11:06",400.0,32.2,31.03,-12880.0,-2.18,12882.18,0.0,-468.0,O,2024-02-28,82.9,1.3466,2669.3800000000006,43.36052,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:14:13",-400.0,32.4,31.03,12960.0,-2.3653872,-12802.18,155.454612,548.0,C;P,2024-02-28,82.9,1.3466,2685.96,43.62984,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:16:08",-400.0,32.47125,31.03,12988.5,-2.36563572,-12882.18,103.954363,576.5,C;P,2024-02-28,82.9,1.3466,2691.866625,43.725785249999994,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:16:08",-400.0,32.47125,31.03,12988.5,-2.36563572,-12882.18,103.954363,576.5,C;P,2024-02-28,82.9,1.3466,2691.866625,43.725785249999994,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:16:08",-400.0,32.47125,31.03,12988.5,-2.36563572,-12882.18,103.954363,576.5,C;P,2024-02-28,82.9,1.3466,2691.866625,43.725785249999994,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:16:08",-400.0,32.47125,31.03,12988.5,-2.36563572,-12882.18,103.954363,576.5,C;P,2024-02-28,82.9,1.3466,2691.866625,43.725785249999994,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:16:08",400.0,32.48875,31.03,-12995.5,-2.18,12997.68,0.0,-583.5,O;P,2024-02-28,82.9,1.3466,2693.3173750000005,43.749350750000005,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:16:08",400.0,32.48875,31.03,-12995.5,-2.18,12997.68,0.0,-583.5,O;P,2024-02-28,82.9,1.3466,2693.3173750000005,43.749350750000005,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:16:08",400.0,32.48875,31.03,-12995.5,-2.18,12997.68,0.0,-583.5,O;P,2024-02-28,82.9,1.3466,2693.3173750000005,43.749350750000005,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:16:08",400.0,32.48875,31.03,-12995.5,-2.18,12997.68,0.0,-583.5,O;P,2024-02-28,82.9,1.3466,2693.3173750000005,43.749350750000005,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:17:13",100.0,32.485,31.03,-3248.5,-1.09,3249.59,0.0,-145.5,O,2024-02-28,82.9,1.3466,2693.0065,43.744301,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:21:00",300.0,32.1,31.03,-9630.0,-1.635,9631.635,0.0,-321.0,O,2024-02-28,82.9,1.3466,2661.09,43.225860000000004,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:32:49",-300.0,32.3,31.03,9690.0,-1.7737788,-9748.135,-59.908778,381.0,C;P,2024-02-28,82.9,1.3466,2677.67,43.49518,31.030000686645508
Trades,Data,Order,Stocks,USD,MARA,"2024-02-28, 10:41:40",300.0,31.8,31.03,-9540.0,-1.635,9541.635,0.0,-231.0,O,2024-02-28,82.9,1.3466,2636.2200000000003,42.82188,31.030000686645508
